"SEQN","SDDSRVYR","RIDSTATR","RIAGENDR","RIDAGEYR","RIDAGEMN","RIDRETH1","RIDRETH3","RIDEXMON","RIDEXAGM","DMQMILIZ","DMQADFC","DMDBORN4","DMDCITZN","DMDYRSUS","DMDEDUC3","DMDEDUC2","DMDMARTL","RIDEXPRG","SIALANG","SIAPROXY","SIAINTRP","FIALANG","FIAPROXY","FIAINTRP","MIALANG","MIAPROXY","MIAINTRP","AIALANGA","DMDHHSIZ","DMDFMSIZ","DMDHHSZA","DMDHHSZB","DMDHHSZE","DMDHRGND","DMDHRAGE","DMDHRBR4","DMDHREDU","DMDHRMAR","DMDHSEDU","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","INDHHIN2","INDFMIN2","INDFMPIR"
81654,8,2,1,67,,3,3,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,1,67,1,4,1,5,87132.99368,87476.587521,1,111,9,9,3.87
81655,8,1,1,80,,5,6,,,2,,2,1,6,,5,1,,1,1,1,1,2,1,,,,,4,4,0,0,2,1,80,2,5,1,5,12560.417823,0,1,118,9,9,2.69
81656,8,2,1,14,,5,7,2,175,,,2,2,1,7,,,,1,1,2,1,2,2,1,2,2,,5,5,0,3,0,2,36,2,3,1,4,11489.609626,11293.698028,2,110,1,1,0
81657,8,2,1,3,,3,3,2,39,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,2,0,0,2,30,1,3,5,,26894.596215,26834.876918,2,109,2,2,0.35
81658,8,2,2,2,,2,2,2,25,,,2,1,2,,,,,1,1,2,1,2,2,,,,,5,5,1,0,2,1,34,2,4,1,5,12086.37238,12568.104427,2,108,14,14,3.22
81659,8,2,2,38,,1,1,1,,2,,2,2,5,,4,4,2,2,2,2,2,2,2,2,2,2,2,5,5,0,4,0,2,38,2,4,4,,34268.31463,36294.422363,1,111,2,2,0.29
81660,8,2,1,80,,3,3,1,,1,1,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,80,1,4,2,,54657.851659,55864.583635,1,113,5,5,1.91
81661,8,2,2,51,,3,3,1,,2,,1,1,,,4,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,1,2,51,1,4,5,,130706.442543,133479.750542,1,111,7,7,2.15
81662,8,2,2,33,,3,3,2,,2,,1,1,,,2,1,2,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,1,30,1,4,1,2,24405.524176,24789.015137,1,109,6,6,1.02
81663,8,2,2,9,,1,1,2,116,,,1,1,,2,,,,2,1,2,2,2,2,1,2,2,2,5,5,1,3,0,2,33,2,1,4,,10003.34563,11048.542567,2,110,3,3,0.52
81664,8,2,2,51,,3,3,2,,1,2,1,1,,,5,3,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,51,1,5,3,,94875.356842,96888.406703,1,109,9,9,3.87
81665,8,2,1,36,,5,6,2,,2,,2,2,4,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,1,1,0,1,36,2,5,1,5,28043.414805,29498.246035,1,105,15,15,5
81666,8,2,2,37,,3,3,2,,2,,1,1,,,4,1,2,1,2,2,,,,1,2,2,1,4,4,0,2,0,2,37,1,4,1,5,51648.213636,60431.857215,1,110,,,
81667,8,2,2,19,,4,4,2,229,2,,1,1,,15,,,,1,2,2,1,2,2,1,2,2,1,6,6,2,2,0,2,35,1,4,77,,12576.606389,12639.701852,1,104,8,8,1.58
81668,8,2,1,21,,4,4,1,,2,,1,1,,,3,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,2,43,1,4,5,,20846.836154,21079.18217,1,112,4,4,0.92
81669,8,2,2,39,,3,3,2,,2,,1,1,,,4,4,2,1,2,2,1,2,2,1,2,2,1,2,2,1,0,0,2,39,1,4,4,,31643.405757,33251.589493,2,113,6,6,1.91
81670,8,2,2,15,,5,6,2,181,,,1,1,,9,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,53,,,1,5,10157.692341,10464.419072,2,105,12,12,
81671,8,2,1,65,,4,4,1,,2,,1,1,,,1,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,2,2,60,1,2,1,1,11213.688287,11243.678419,2,116,7,7,1.82
81672,8,2,2,33,,1,1,2,,2,,1,1,,,5,4,2,1,2,2,1,2,2,1,2,2,1,4,4,3,0,0,2,33,1,5,4,,38819.51849,41114.715305,1,110,3,3,0.51
81673,8,2,2,2,,3,3,1,25,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,25,1,4,1,3,14129.290822,15709.00011,1,115,5,5,0.93
81674,8,2,2,74,,3,3,2,,2,,1,1,,,5,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,74,1,5,2,,49462.443112,50163.085253,1,114,5,5,1.91
81675,8,2,2,74,,3,3,2,,2,,1,1,,,4,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,2,74,1,4,2,,40304.165635,42860.137522,1,104,7,7,3.48
81676,8,2,2,14,,2,2,1,173,,,1,1,,8,,,,1,1,2,1,2,2,1,2,2,1,7,7,1,4,0,2,32,1,2,5,,9831.770326,9837.392138,2,106,3,3,0.2
81677,8,2,1,60,,2,2,1,,2,,2,1,7,,4,1,,2,2,2,1,2,2,2,2,2,2,4,4,0,0,1,2,58,2,4,1,4,13773.520104,13709.667128,2,106,14,14,3.35
81678,8,2,1,17,,4,4,1,213,2,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,2,48,1,4,5,,12443.701173,12626.289569,2,114,4,4,0.67
81679,8,2,1,36,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,5,5,3,0,0,1,36,1,5,1,5,53832.413678,55259.235586,1,110,15,15,5
81680,8,2,2,18,,1,1,1,222,2,,1,1,,15,,,,1,2,2,1,2,2,1,2,2,1,5,5,1,0,0,1,39,1,5,1,4,15848.607209,15573.094094,1,106,10,10,2.54
81681,8,2,2,42,,1,1,2,,2,,2,2,7,,3,1,2,2,2,2,2,2,2,1,2,2,1,4,4,0,0,0,1,45,,,1,3,42280.680232,42379.862916,1,106,14,14,3.61
81682,8,2,2,6,,2,2,1,74,,,1,1,,0,,,,2,1,1,1,2,1,,,,,7,6,1,2,0,2,43,2,1,1,,9093.778884,9174.785682,1,118,12,4,0.54
81683,8,2,2,20,,3,3,2,,2,,1,1,,,4,5,2,1,2,2,1,2,2,1,2,2,1,2,2,1,0,0,2,20,1,4,5,,87609.299166,91889.441524,1,110,5,5,1.42
81684,8,2,2,2,,3,3,1,29,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,33,1,5,1,,21607.213743,22623.41904,1,109,15,15,3.63
81685,8,2,1,12,,3,3,1,153,,,1,1,,5,,,,1,1,2,1,2,2,1,2,2,1,3,3,0,1,0,1,36,1,4,1,4,51158.905236,52577.958819,1,116,15,15,5
81686,8,2,2,55,,1,1,1,,2,,2,1,6,,4,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,55,2,4,1,5,25479.456602,25712.248258,1,111,10,10,3.58
81687,8,2,1,13,,1,1,1,168,,,1,1,,7,,,,2,1,1,1,2,2,1,2,2,1,7,7,0,4,1,2,64,1,3,1,1,11178.8162,11081.098922,2,118,6,6,0.68
81688,8,2,2,3,,5,7,2,42,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,0,0,2,19,1,2,,,10626.104789,11135.126601,2,112,6,6,0.99
81689,8,2,2,18,,3,3,1,226,2,,1,1,,14,,,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,52,1,5,3,,25252.886202,27741.220038,2,115,5,5,1.27
81690,8,2,1,1,14,3,3,1,15,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,1,2,32,1,4,4,,12012.569382,12952.340265,1,116,3,3,0.51
81691,8,2,1,9,,3,3,1,119,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,4,4,0,1,0,1,46,1,4,1,4,34205.105036,34985.503555,2,106,15,15,5
81692,8,2,2,17,,4,4,2,214,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,2,46,1,5,1,3,13758.120083,13479.694357,2,112,9,9,3.03
81693,8,2,2,7,,4,4,2,93,,,1,1,,1,,,,1,1,2,1,2,2,,,,,5,5,0,4,0,2,32,1,3,5,,10802.436595,10672.621129,1,114,5,5,0.73
81694,8,2,2,80,,4,4,1,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,80,1,2,1,,19240.979301,19860.088779,2,118,6,6,1.7
81695,8,2,2,36,,4,4,1,,2,,1,1,,,5,5,3,1,2,2,1,2,2,1,2,2,1,2,2,1,0,0,2,36,1,5,5,,31324.524395,31783.108047,1,115,7,7,2.51
81696,8,2,2,3,,5,6,2,47,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,1,1,1,37,2,5,1,5,11204.381578,12089.132021,1,112,15,15,5
81697,8,2,2,25,,3,3,2,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,25,1,5,1,4,87609.299166,89535.914318,1,110,9,9,4
81698,8,2,1,31,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,3,0,0,1,31,1,4,1,4,66377.817602,67504.943239,1,113,9,9,2.22
81699,8,2,2,19,,4,4,2,238,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,52,1,4,5,,15827.442689,16924.936233,1,110,9,9,3.8
81700,8,2,2,30,,5,6,2,,2,,1,1,,,4,1,2,1,2,2,1,2,2,,,,,5,5,3,0,0,2,30,1,4,1,,25813.54744,26658.125649,2,107,14,14,2.87
81701,8,2,1,52,,3,3,2,,1,2,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,1,2,80,2,1,2,,18429.057976,18570.012916,1,107,6,6,1.33
81702,8,2,1,6,,5,7,1,76,,,1,1,,1,,,,1,1,2,1,2,2,,,,,5,5,0,3,0,1,54,1,5,1,3,14819.77282,15696.301749,1,111,14,14,3.37
81703,8,2,1,63,,4,4,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,2,2,73,1,3,1,3,9289.765852,9849.063063,1,114,5,5,1.29
81704,8,2,1,45,,4,4,1,,1,1,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,6,6,0,4,0,1,45,1,5,1,5,22317.481576,22263.675866,2,114,15,15,4.07
81705,8,2,1,9,,3,3,2,112,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,2,2,0,1,0,2,41,1,5,3,,56277.646589,57189.725748,1,105,14,14,4.84
81706,8,2,1,45,,4,4,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,1,45,1,4,1,5,23568.774431,23511.951951,1,116,14,14,3.82
81707,8,2,1,26,,4,4,1,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,1,3,1,0,0,0,1,26,1,5,5,,22734.033093,23218.750953,1,112,9,77,
81708,8,2,2,38,,3,3,2,,2,,1,1,,,5,3,2,1,2,2,1,2,2,1,2,2,1,3,3,1,1,0,2,38,1,5,3,,87342.357816,91781.278214,2,107,1,1,0.01
81709,8,2,1,80,,3,3,2,,1,1,1,1,,,5,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,80,1,5,2,,30889.060982,32044.666853,2,110,7,7,3
81710,8,2,2,3,,3,3,1,38,,,2,2,1,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,41,2,5,1,5,22501.895901,23150.98817,2,118,15,15,5
81711,8,2,2,32,,1,1,1,,2,,1,1,,,2,1,2,1,2,2,1,2,2,1,2,2,1,7,7,0,4,1,2,64,1,3,1,1,23015.093413,22727.81318,2,118,6,6,0.68
81712,8,2,1,66,,2,2,2,,1,1,2,1,9,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,2,57,2,5,1,4,12070.716173,12267.752511,2,104,9,9,3.81
81713,8,2,2,16,,4,4,1,193,,,1,1,,9,,,,1,2,2,1,2,2,1,2,2,1,6,6,0,4,0,2,34,1,2,4,,12249.515102,12001.619306,2,114,5,5,0.72
81714,8,2,2,58,,5,6,1,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,52,1,4,1,4,26191.366955,26652.853011,2,111,15,15,5
81715,8,2,2,42,,3,3,1,,2,,1,1,,,2,1,2,1,2,2,1,2,2,1,2,2,1,5,5,0,1,1,2,42,1,2,1,2,72899.171808,73889.646784,2,115,77,77,
81716,8,2,2,11,,5,7,2,142,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,7,7,2,3,0,1,47,1,4,1,4,12057.535,12005.9316,1,107,6,6,0.7
81717,8,2,1,35,,4,4,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,5,5,3,0,0,2,34,1,5,1,5,31650.077214,33716.462507,2,113,14,14,3.22
81718,8,2,1,1,18,3,3,1,20,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,2,23,1,4,6,,40259.309097,43408.887282,2,111,3,3,0.61
81719,8,2,1,43,,5,6,1,,2,,2,2,2,,5,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,43,2,5,1,4,19248.050849,20427.465262,2,116,7,7,2.73
81720,8,2,1,11,,1,1,1,144,,,1,1,,6,,,,2,1,2,1,2,2,1,2,2,1,3,3,0,1,0,1,38,2,1,1,5,18440.303374,18627.325496,2,109,10,10,3.28
81721,8,2,2,39,,3,3,2,,2,,1,1,,,4,1,2,1,2,2,1,2,2,1,2,2,1,5,5,1,2,0,1,39,1,3,1,4,79129.900111,81126.018764,2,115,14,14,3.3
81722,8,2,2,47,,4,4,1,,2,,2,1,8,,5,1,,1,2,2,1,2,2,1,2,2,1,4,4,0,2,0,2,47,2,5,1,,28257.259105,28208.74972,1,108,15,15,5
81723,8,2,1,1,16,2,2,1,17,,,1,1,,,,,,1,1,2,1,2,2,,,,,7,7,2,1,0,2,48,1,3,3,,12403.571999,12809.402145,1,111,3,3,0.35
81724,8,2,1,10,,4,4,1,127,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,5,5,2,2,0,2,29,1,4,5,,7149.660449,7036.049085,2,114,4,4,0.57
81725,8,2,2,40,,5,6,2,,2,,2,2,4,,5,1,2,1,2,2,1,2,2,1,2,2,1,3,3,1,0,0,1,39,2,5,1,5,28499.026971,29677.412558,1,105,15,15,5
81726,8,2,2,80,,4,4,1,,2,,1,1,,,5,2,,1,2,2,1,2,2,,,,,3,3,0,1,2,1,62,1,3,5,,20165.272633,20468.178861,1,106,9,9,2.94
81727,8,2,1,9,,1,1,2,118,,,1,1,,3,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,3,0,1,40,1,3,1,3,25521.878546,25917.89808,2,109,14,14,2.5
81728,8,2,1,4,,2,2,1,52,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,2,40,1,5,1,,15828.013802,16345.887618,1,111,9,9,2.18
81729,8,1,1,32,,4,4,,,2,,2,2,5,,5,4,,1,2,2,1,2,2,,,,,1,1,0,0,0,1,32,2,5,4,,20218.270427,0,1,108,6,6,2.61
81730,8,2,2,11,,1,1,1,141,,,1,1,,5,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,3,0,2,35,1,4,6,,11213.652828,11465.78302,1,118,7,7,1.27
81731,8,2,2,3,,3,3,1,36,,,1,1,,,,,,1,1,2,1,2,2,,,,,2,2,1,0,0,2,42,1,5,3,,15610.350491,17355.647971,2,108,14,14,5
81732,8,2,1,13,,4,4,2,163,,,1,1,,6,,,,1,1,2,1,2,2,1,2,2,1,7,7,1,4,0,2,56,1,3,3,,12508.412403,12421.650156,2,108,5,5,0.48
81733,8,2,2,73,,4,4,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,73,1,3,1,3,17232.594196,18694.820412,1,114,5,5,1.29
81734,8,2,1,10,,1,1,2,124,,,2,1,3,4,,,,2,1,2,1,2,2,1,2,2,1,4,4,0,2,0,1,56,1,3,1,2,15517.090988,16894.705201,1,107,14,14,3.5
81735,8,2,2,12,,1,1,2,150,,,1,1,,9,,,,1,1,2,1,2,2,1,2,2,1,4,4,1,1,0,2,38,2,2,1,3,16605.003761,16316.341405,1,110,8,8,1.91
81736,8,2,2,76,,3,3,2,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,76,1,4,1,2,74449.516168,81081.529412,2,115,14,14,4.84
81737,8,2,1,70,,4,4,2,,2,,1,1,,,2,6,,1,2,2,1,2,2,1,2,2,,2,1,0,0,1,1,70,1,2,6,,8013.95142,8722.069844,2,116,9,8,4.11
81738,8,2,2,15,,1,1,2,188,,,2,1,4,9,,,,2,1,2,2,2,2,1,2,2,1,5,5,0,2,0,1,34,2,1,1,1,16768.78472,16694.204932,1,110,7,7,1.38
81739,8,1,2,13,,5,7,,,,,1,1,,8,,,,1,1,2,1,2,2,,,,,6,6,1,3,0,1,51,2,5,1,5,9716.809445,0,2,110,15,15,5
81740,8,2,1,21,,5,6,1,,2,,2,2,2,,4,5,,1,2,2,1,2,2,1,2,1,3,3,3,0,0,0,1,25,,,1,,33707.875732,34195.572947,1,106,5,5,1.23
81741,8,2,1,43,,4,4,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,1,43,1,3,1,4,27163.766063,27098.276339,1,105,4,4,1.28
81742,8,2,1,63,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,2,1,63,1,5,1,5,102207.803512,103976.650222,1,110,15,15,5
81743,8,2,1,80,,3,3,2,,1,1,2,1,9,,2,2,,1,2,2,1,2,2,1,2,2,,1,1,0,0,1,1,80,2,2,2,,22688.051304,23188.95641,2,104,5,5,1.89
81744,8,2,2,5,,3,3,2,64,,,1,1,,,,,,1,1,2,1,2,2,,,,,6,6,2,1,0,2,25,1,2,6,,13232.58011,14712.033677,1,113,7,7,1.2
81745,8,2,1,16,,4,4,1,204,,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,3,3,0,2,0,2,46,1,4,4,,13273.281251,13644.078748,2,114,6,6,1.62
81746,8,2,2,8,,4,4,1,98,,,1,1,,1,,,,1,1,2,1,2,2,1,2,2,1,5,5,1,2,0,2,39,2,5,1,5,9035.268878,9131.754747,1,116,15,15,3.72
81747,8,2,1,1,15,4,4,1,15,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,30,1,4,1,5,9448.509887,9584.929979,2,114,14,14,3.35
81748,8,2,1,22,,4,4,1,,2,,1,1,,,2,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,54,1,4,1,5,38166.550337,38980.308658,1,115,6,6,1.33
81749,8,2,1,0,1,3,3,2,2,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,1,24,1,4,1,4,16146.161766,15554.879598,2,107,7,7,2.15
81750,8,2,2,22,,1,1,2,,2,,1,1,,,4,3,2,1,2,2,1,2,2,1,2,2,1,4,4,2,0,0,1,24,1,3,5,,48641.132726,50120.408423,2,109,5,5,0.84
81751,8,2,2,17,,1,1,1,214,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,2,1,1,36,1,2,3,,10201.862471,9901.276854,1,117,4,4,0.65
81752,8,2,1,41,,5,6,1,,2,,2,1,6,,5,1,,1,2,2,1,2,2,1,2,2,1,5,5,3,0,0,1,41,2,5,1,5,15971.436848,16837.019913,2,118,15,15,3.63
81753,8,2,1,28,,3,3,2,,2,,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,5,5,3,0,0,1,28,1,4,1,5,30226.348713,30317.947782,2,107,6,6,1.15
81754,8,2,2,16,,4,4,1,203,,,1,1,,10,,,,1,2,2,1,2,2,1,2,2,1,6,6,0,1,2,2,77,1,3,1,1,11374.549738,11144.360784,2,114,5,5,0.75
81755,8,2,1,56,,3,3,2,,2,,1,1,,,5,1,,1,2,2,1,2,2,,,,,3,3,0,1,0,1,56,1,5,1,5,86160.282143,86892.504277,2,117,15,15,5
81756,8,2,1,2,,3,3,2,29,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,2,33,1,5,1,4,40967.137249,55350.208564,2,113,14,14,3.56
81757,8,2,1,10,,4,4,2,132,,,1,1,,4,,,,1,1,2,1,2,2,1,1,2,,2,2,0,1,0,2,47,1,5,3,,8456.866411,9198.403576,1,105,4,4,1.12
81758,8,2,1,14,,4,4,1,172,,,1,1,,7,,,,1,1,2,1,2,2,1,2,2,1,5,5,0,1,0,1,18,1,2,,,14530.101452,14936.009015,2,114,15,15,3.58
81759,8,2,1,9,,4,4,2,110,,,1,1,,3,,,,1,1,2,1,2,2,1,1,2,,5,5,0,3,0,2,53,1,4,5,,7852.361067,8013.078675,1,114,4,4,0.68
81760,8,2,2,36,,2,2,2,,2,,2,2,3,,1,1,2,2,2,2,1,2,2,,,,,7,7,3,2,0,1,40,2,1,1,1,33190.678689,36946.982577,2,112,5,5,0.45
81761,8,2,2,1,14,4,4,1,14,,,1,1,,,,,,1,1,2,1,2,2,,,,,4,1,1,2,0,2,31,1,4,5,,12124.082976,12549.841953,1,115,6,1,0
81762,8,2,2,22,,2,2,2,,2,,1,1,,,2,4,2,1,2,2,,,,1,2,2,1,4,4,1,0,1,2,62,2,1,4,,26319.345168,31524.794249,2,116,,,
81763,8,2,2,61,,3,3,1,,2,,1,1,,,2,2,,1,2,2,1,2,2,1,2,2,1,4,4,1,1,1,2,61,1,2,2,,21806.252495,23598.874019,2,114,6,6,1.23
81764,8,2,1,74,,1,1,2,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,1,74,1,2,1,2,13179.777145,12975.887862,1,107,77,77,
81765,8,2,1,17,,2,2,1,211,2,,2,2,1,66,,,,2,2,2,,,,2,2,2,2,4,1,0,1,0,1,48,,,3,,15353.437245,18410.282717,2,114,8,,
81766,8,2,1,32,,4,4,1,,1,1,1,1,,,4,1,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,0,2,29,1,5,1,4,19974.560029,21481.388862,2,106,14,14,5
81767,8,1,2,57,,3,3,,,2,,1,1,,,5,2,,1,2,2,1,2,2,,,,,1,1,0,0,0,2,57,1,5,2,,115216.760244,0,1,116,9,9,4.79
81768,8,2,2,48,,3,3,1,,2,,1,1,,,2,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,50,1,2,1,2,28942.366714,32523.988278,2,115,7,7,2.12
81769,8,2,1,4,,5,6,1,51,,,2,1,2,,,,,1,1,2,1,2,2,,,,,4,4,2,0,0,1,49,2,5,1,4,12632.66485,14757.446212,1,115,14,14,3.4
81770,8,2,1,50,,1,1,1,,2,,2,2,7,,2,1,,2,2,2,2,2,2,2,2,1,2,4,4,0,0,0,1,50,2,2,1,1,17972.979821,18140.25982,2,118,77,77,
81771,8,2,1,18,,3,3,2,223,2,,1,1,,13,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,1,0,1,46,1,5,1,5,50920.182418,50557.269681,2,105,12,12,
81772,8,2,1,49,,2,2,1,,2,,2,1,3,,4,1,,2,2,2,1,2,2,2,2,2,2,3,3,0,1,0,2,48,2,4,1,4,28134.725547,30056.222474,1,108,6,6,1.33
81773,8,2,1,20,,4,4,2,,2,,1,1,,,3,5,,1,2,2,1,2,2,1,2,2,1,3,3,0,0,0,1,47,,,1,4,35284.09332,34958.571472,1,107,8,8,2.76
81774,8,2,1,0,3,5,7,2,4,,,1,1,,,,,,1,1,2,1,2,2,,,,,7,7,2,4,0,1,38,1,4,1,4,6912.228423,7625.101932,1,113,6,6,0.66
81775,8,2,1,17,,3,3,2,214,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,5,5,0,3,0,2,48,1,5,1,5,91849.551527,91194.931481,2,113,15,15,5
81776,8,2,2,22,,3,3,1,,2,,1,1,,,3,4,2,1,2,2,1,2,2,1,2,2,1,3,3,2,0,0,2,22,1,3,4,,49125.624802,52578.536806,1,113,2,2,0.33
81777,8,2,2,63,,3,3,2,,2,,1,1,,,5,2,,1,2,2,1,2,2,1,2,2,1,1,1,0,0,1,2,63,1,5,2,,71856.588776,74364.155236,2,105,10,10,5
81778,8,2,1,18,,4,4,1,221,2,,1,1,,10,,,,1,2,2,1,2,2,,,,1,4,4,0,1,1,2,40,1,3,5,,15214.137396,15437.376841,1,115,5,5,0.85
81779,8,2,2,63,,2,2,1,,2,,2,2,99,,1,6,,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,68,2,2,6,,8234.899235,8824.350922,1,118,2,2,0.58
81780,8,2,1,22,,1,1,2,,1,1,2,1,5,,3,5,,1,2,2,2,2,2,1,2,2,1,6,6,0,3,0,2,49,2,4,1,4,43961.357135,45949.126018,1,107,7,7,1.27
81781,8,2,1,50,,1,1,2,,2,,1,1,,,3,1,,1,2,2,1,2,2,1,2,2,1,5,5,0,1,0,1,50,1,3,1,2,32512.69383,32536.274808,1,106,5,5,0.74
81782,8,2,1,17,,5,6,1,214,2,,1,1,,11,,,,1,2,2,1,2,2,1,2,2,1,2,2,0,1,1,1,73,2,4,3,,7782.024566,7618.40388,1,118,5,5,1.27
81783,8,2,1,44,,4,4,2,,2,,2,2,4,,5,1,,1,2,2,1,2,2,1,2,2,1,3,3,0,1,0,1,44,2,5,1,5,27163.766063,27098.276339,1,105,15,15,5
81784,8,2,2,53,,4,4,1,,2,,1,1,,,3,3,,1,2,2,1,2,2,1,2,2,1,4,4,0,0,0,1,32,,,5,,22496.65585,22215.228559,2,114,6,6,1.24
81785,8,2,2,70,,2,2,2,,2,,2,9,9,,1,2,,1,1,2,1,2,2,1,2,2,,3,3,1,0,1,2,70,2,1,2,,15174.746412,15877.769625,1,109,3,3,0.51
81786,8,2,2,1,20,2,2,2,20,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,1,0,1,38,2,5,1,5,12537.162819,13553.0267,2,107,7,7,1.5
81787,8,2,1,34,,4,4,2,,2,,1,1,,,2,6,,1,2,2,1,2,2,1,2,2,1,7,7,0,4,0,1,34,1,2,6,,17707.740488,18659.903562,1,112,7,7,0.98
81788,8,2,1,0,6,3,3,2,6,,,1,1,,,,,,1,1,2,1,2,2,,,,,3,3,1,0,0,2,34,1,4,1,4,14330.902244,18796.497184,1,104,77,77,
81789,8,2,1,39,,3,3,2,,2,,1,1,,,3,5,,1,2,2,1,2,2,1,2,2,1,2,2,0,0,1,1,72,1,3,2,,12489.441121,12919.199502,2,104,3,3,0.76
81790,8,2,2,8,,5,6,1,100,,,1,1,,2,,,,1,1,2,1,2,2,1,2,2,1,6,6,0,3,1,2,49,2,5,1,5,9074.380288,10024.915247,1,117,15,15,5
81791,8,2,1,1,21,3,3,2,22,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,2,0,2,1,62,1,4,1,4,29405.230103,31513.449252,2,112,15,15,4.84
81792,8,1,1,49,,3,3,,,1,2,1,1,,,3,5,,1,2,2,1,2,2,,,,,2,2,0,0,0,1,38,1,2,4,,35584.711524,0,1,113,4,4,1.19
81793,8,2,1,4,,1,1,2,52,,,1,1,,,,,,1,1,2,1,2,2,,,,,5,5,1,2,1,2,34,2,1,4,,13794.832347,14246.182881,1,114,3,3,0.44
81794,8,2,2,80,,3,3,2,,2,,1,1,,,5,5,,1,2,2,1,2,2,1,2,2,,2,2,0,0,2,2,80,1,5,5,,46701.959733,49508.41469,2,110,15,15,5
