,tweet,favourite_count,retweet_count,tweet_cleaned,subjectivity,polarity,polarity_analysis,subjectivity_analysis,type
3862,Great test scenario from @gplama to see what happens when you try to track someone else using #AirTag and which alerts they’ll get.🕵️ https://t.co/g9JFFKPrFQ,0.0,0,Great test scenario from to see what happens when you try to track someone else using and which alerts theyll get.,0.75,0.8,Positive,Subjective,Positive and Subjective
3863,AirTag… finally 😎 https://t.co/OCnA8Kv5Ir,1.0,0,AirTag finally,1.0,0.0,Neutral,Subjective,Neutral and Subjective
3864,"Interesting 🧵
- Breaks into AirTag
- Dumps firmware
- Reflashes with modified firmware

Kinda a jailbreak. Expect Apple will respond in some way? https://t.co/nYtQnO1Znz",5.0,0,Interesting - Breaks into AirTag- Dumps firmware- Reflashes with modified firmwareKinda a jailbreak. Expect Apple will respond in some way?,0.5,0.5,Positive,Neutral,Positive and Neutral
3865,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds https://t.co/JFRDGpBdZg",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3866,"Apple AirTag Can Be Hacked, But It’s Not as Bad as It Sounds https://t.co/p1PIcUDadJ",0.0,0,"Apple AirTag Can Be Hacked, But Its Not as Bad as ItSounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3867,"Apple Releases The $29 AirTag Gadget For Physical Item Tracking
https://t.co/EfhTYcRChq

Join #ecoin #earnbysharingnews
https://t.co/xCZUoGW2NQ",0.0,0,Apple Releases The $29 AirTag Gadget For Physical Item Tracking ://,0.14285714285714285,0.0,Neutral,Objective,Neutral and Objective
3868,A security researcher has hacked Apple’s new AirTag and has modified its software. https://t.co/HLkN1lzOTI https://t.co/LWp9o5Q8Na,0.0,0,A security researcher has hacked Apples new AirTag and has modified its software.,0.45454545454545453,0.13636363636363635,Positive,Objective,Positive and Objective
3869,"#AirTag allows your phone to know exactly which floor or even room you are in, this could enable some exciting automation in the future; your music could follow you around the house by switching to the nearest speaker. @Apple good idea from @mattcassinelli https://t.co/1S5pPrevcc",0.0,0,"allows your phone to know exactly which floor or even room you are in, this could enable some exciting automation in the future; your music could follow you around the house by switching to the nearest speaker. good idea from",0.44375000000000003,0.3125,Positive,Objective,Positive and Objective
3870,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/rJZFRBBhXF,0.0,0,AirTag Successfully Hacked to Show Custom URL in LostMode,0.95,0.75,Positive,Subjective,Positive and Subjective
3871,"A hacker hacked the Apple AirTag, 10 days from its release.  While the said hacking reveals an interesting solution to how AirTag can be misused, it does not pose a real risk to users.

Apple's long-awaited object tracking tool AirTagIt was launched

https://t.co/PpJ8M9lzud https://t.co/EXx3J5xHRh",0.0,0,"A hacker hacked the Apple AirTag, days from its release. While the said hacking reveals an interesting solution to how AirTag can be misused, it does not pose a real risk to users.Apple's long-awaited object tracking tool AirTagIt was launched",0.4,0.35,Positive,Objective,Positive and Objective
3872,Brain genius hacks an Apple AirTag… but don’t panic https://t.co/FzjdoDH9Wj,0.0,0,Brain genius hacks an Apple AirTag but dontpanic,0.0,0.0,Neutral,Objective,Neutral and Objective
3873,"""War klar."" Apple AirTag Gets Hacked For The First Time By Security Expert https://t.co/PruHF0Wxgb",0.0,0,"""War klar."" Apple AirTag Gets Hacked For The First Time By Security Expert",0.3333333333333333,0.25,Positive,Objective,Positive and Objective
3874,First hacks against Apple AirTags published: https://t.co/Lcsh2U44y8,1.0,0,First hacks against Apple AirTags published:,0.3333333333333333,0.25,Positive,Objective,Positive and Objective
3875,Apple AirTag Review! Real-World Lost &amp; Found Test vs. Tile Pro! https://t.co/kYItv4sUQq via @YouTube,0.0,0,Apple AirTag Review! Real-World Lost &amp; Found Test vs. Tile Pro! via,0.0,0.0,Neutral,Objective,Neutral and Objective
3876,Apple AirTag hacked by #Security assessment company Stack Smashing - AirTag microcontroller breach to modify its firmware &amp; URL of the web application to which the #Apple IoT #IoT device points  https://t.co/G7wsyPcnDy,1.0,1,Apple AirTag hacked by assessment company Stack Smashing - AirTag microcontroller breach to modify its firmware &amp; URL of the web application to which the IoT device points,0.0,0.0,Neutral,Objective,Neutral and Objective
3877,"The AirTag was released in the market only ten days ago, and the cat and mouse game between hackers and Apple's engineers is already on. https://t.co/m1F8Qkw3Tq",0.0,0,"The AirTag was released in the market only ten days ago, and the cat and mouse game between hackers and Apple's engineers is already on.",0.4666666666666666,-0.13333333333333333,Negative,Objective,Negative and Objective
3878,"@AppleTV #AirTag tracker hacked and reprogrammed by a security researcher.

https://t.co/3CDflLUopd",0.0,0,tracker hacked and reprogrammed by a security researcher.,0.0,0.0,Neutral,Objective,Neutral and Objective
3879,Apple AirTag tracker hacked and reprogrammed by a security researcher https://t.co/xUkxW9Sc9c,0.0,0,Apple AirTag tracker hacked and reprogrammed by a securityresearcher,0.0,0.0,Neutral,Objective,Neutral and Objective
3880,"@Jaunzems Hard to say. Apple's AirTag definitely has a similar ""squashed"" circular form, but the purpose is wildly different.",1.0,0,"Hard to say. Apple's AirTag definitely has a similar ""squashed"" circular form, but the purpose is wildly different.",0.5104166666666666,-0.07291666666666667,Negative,Subjective,Negative and Subjective
3881,"""Apple's AirTag has finally been hacked to show custom URLs – Explica .co - Explica"" https://t.co/KLYOidPj2B",0.0,0,"""Apple's AirTag has finally been hacked to show custom URLs Explica .co - Explica""",1.0,0.0,Neutral,Subjective,Neutral and Subjective
3882,@simplepc @DavidArtiss I'll bet you an AirTag they don't extend support to Android eventually ;),0.0,0,I'll bet you an AirTag they don't extend support to Android eventually,0.0,0.0,Neutral,Objective,Neutral and Objective
3883,"Hackers manage to hack and reprogram Apple AirTag #technoidhost #hackers #Apple #AirTag
https://t.co/6lY1Zrc2t5",1.0,3,Hackers manage to hack and reprogram Apple AirTag ://,0.0,0.0,Neutral,Objective,Neutral and Objective
3884,"Check out my Article on @kine_tech

The AirTag Has a Hidden Feature.

https://t.co/2638XlGTgo",14.0,3,Check out my Article on AirTag Has a Hidden Feature.,0.3333333333333333,-0.16666666666666666,Negative,Objective,Negative and Objective
3885,"#Apple #AirTag, AirTag Loop Unboxing | AirTag Setup and Live Demo | TGT
https://t.co/sVfiwDe5Ai",0.0,0,", AirTag Loop Unboxing | AirTag Setup and Live Demo | TGT",0.5,0.13636363636363635,Positive,Neutral,Positive and Neutral
3886,"Apple's AirTag tracker will probably help you find your stuff, but there are privacy concerns when it comes to people https://t.co/AHtZUXG5jE",0.0,0,"Apple's AirTag tracker will probably help you find your stuff, but there are privacy concerns when it comes to people",0.0,0.0,Neutral,Objective,Neutral and Objective
3887,New post (Apple AirTag hacked by security researcher: Report) has been published on The Relationship Tips - https://t.co/8lDPru9nmt https://t.co/nUqShlIw1J,0.0,0,New post (Apple AirTag hacked by security researcher: Report) has been published on The Relationship Tips -,0.45454545454545453,0.13636363636363635,Positive,Objective,Positive and Objective
3888,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds: https://t.co/BQVK7PDExQ",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds:",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3889,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds: https://t.co/Igk3L2AugS #slashdot Slashgear reports that a security researcher was able to reprogram one of Apple's new AirTags, ""but the process and the end result might not yet be worth the worry."" Like any electro…",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds: Slashgear reports that a security researcher was able to reprogram one of Apple's new AirTags, ""but the process and the end result might not yet be worth the worry."" Like any electro",0.4615530303030303,0.059090909090909124,Positive,Objective,Positive and Objective
3890,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds https://t.co/Xv9N7MwQ0P #TechNews #TechTips",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3891,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds https://t.co/4aF661zmbV #security",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3892,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds https://t.co/wbi398ApGG",5.0,2,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3893,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/NofmG9agJ9,0.0,0,AirTag Successfully Hacked to Show Custom URL in Lost Mode,0.95,0.75,Positive,Subjective,Positive and Subjective
3894,AirTag Successfully Hacked to Show Custom URL in Lost Mode https://t.co/EMh4Tn31aC https://t.co/c2SpTWRANh,0.0,0,AirTag Successfully Hacked to Show Custom URL in Lost Mode,0.95,0.75,Positive,Subjective,Positive and Subjective
3895,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds #security https://t.co/garagEl4n4",0.0,0,"Apple AirTag Can Be Hacked, But It's Not as Bad as It Sounds",0.6666666666666666,-0.6999999999999998,Negative,Subjective,Negative and Subjective
3896,"Apple AirTags have struck me as wildly over-priced (standard for Apple) with a poor UX (unusual for Apple) and attempting to fill a niche that's already accounted for (Tile, Chipolo, etc). Apparently, they're also pretty hackable. 
https://t.co/XBHxTZfEUW",0.0,0,"Apple AirTags have struck me as wildly over-priced (standard for Apple) with a poor UX (unusual for Apple) and attempting to fill a niche that's already accounted for (Tile, Chipolo, etc). Apparently, they're also pretty hackable.",0.5583333333333333,0.033333333333333326,Positive,Subjective,Positive and Subjective
3897,"A German security researcher claims he was able to break into the microcontroller of Apple's AirTag, allowing him to modify its NFC URL  https://t.co/Mg7quKTQK6 https://t.co/d8xkEHJ5XV",0.0,0,"A German security researcher claims he was able to break into the microcontroller of Apple's AirTag, allowing him to modify its NFC URL",0.3125,0.25,Positive,Objective,Positive and Objective
3898,Apple AirTag hacked by security researcher: Report https://t.co/iTPSeO6fbs # via @ET_CIO,0.0,0,Apple AirTag hacked by security researcher: Report via,0.0,0.0,Neutral,Objective,Neutral and Objective
3899,Apple AirTag Hacked Immediately on the Market (Risk to Users?) https://t.co/gibZWxR1LR,3.0,0,Apple AirTag Hacked Immediately on the Market (Risk to Users?),0.0,0.0,Neutral,Objective,Neutral and Objective
3900,"Apple’s AirTag tracker will probably help you find your stuff, but there are privacy concerns when it comes to people https://t.co/lKVtFXg0UE",0.0,0,"Apples AirTag tracker will probably help you find your stuff, but there are privacy concerns when it comes to people",0.0,0.0,Neutral,Objective,Neutral and Objective
3901,Man turns his AirTag into a card that fits in wallets https://t.co/TTpogSjDF6 https://t.co/FOGFkxC5RU,0.0,0,Man turns his AirTag into a card that fits in wallets,0.0,0.0,Neutral,Objective,Neutral and Objective
3902,"Why #Apple's new #AirTag is a no-brainer purchase
https://t.co/iPvrWeDPOU",0.0,0,Why 's new is a no-brainer purchase,0.45454545454545453,0.13636363636363635,Positive,Objective,Positive and Objective
3903,10 Best AirTag Tips and Tricks You Should Know https://t.co/JjY7XFuCnM via @beebomco,0.0,0,Best AirTag Tips and Tricks You Should Know via,0.3,1.0,Positive,Objective,Positive and Objective
3904,Brain genius hacks an Apple AirTag… but don’t panic https://t.co/DRPpAq0Hwj,0.0,0,Brain genius hacks an Apple AirTag but dont panic,0.0,0.0,Neutral,Objective,Neutral and Objective
3905,Tired of losing your keys? Here's some first impressions of Apple's #Airtag https://t.co/t2ffcaM9gN https://t.co/I3dsG2KNv0,3.0,2,Tired of losing your keys? Here's some first impressions of Apple's,0.5166666666666666,-0.07500000000000001,Negative,Subjective,Negative and Subjective
3906,"#Tech #NewsFlash 05/10
Brain genius hacks an Apple AirTag… but don’t panic
https://t.co/QjDD0IRgj3
#Technology #Bot #News",0.0,0,/10Brain genius hacks an Apple AirTag but dont panic,0.0,0.0,Neutral,Objective,Neutral and Objective
3907,"@simplepc @bazzacollins Whilst that's true, at least Apple has the ability to show the UWB use on more recent iPhones, which is why you'd buy an AirTag over, say, Tile. On Android they have no such advantage. I think a lot of it is over perception.",0.0,0,"Whilst that's true, at least Apple has the ability to show the UWB use on more recent iPhones, which is why you'd buy an AirTag over, say, Tile. On Android they have no such advantage. I think a lot of it is over perception.",0.45999999999999996,0.11000000000000001,Positive,Objective,Positive and Objective
